Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 244000
Cadastra-Filmes-OTIMIZADO 0 245000
Cadastra-Filmes-OTIMIZADO 0 246000
Cadastra-Filmes-OTIMIZADO 0 247000
Cadastra-Filmes-OTIMIZADO 0 248000
Cadastra-Filmes-OTIMIZADO 0 249000
Cadastra-Filmes-OTIMIZADO 0 250000
Cadastra-Filmes-OTIMIZADO 0 251000
Cadastra-Filmes-OTIMIZADO 0 252000
Cadastra-Filmes-OTIMIZADO 0 253000
Cadastra-Filmes-OTIMIZADO 0 254000
Cadastra-Filmes-OTIMIZADO 0 255000
Cadastra-Filmes-OTIMIZADO 0 256000
Cadastra-Filmes-OTIMIZADO 0 257000
Cadastra-Filmes-OTIMIZADO 0 258000
Cadastra-Filmes-OTIMIZADO 0 259000
Cadastra-Filmes-OTIMIZADO 0 260000
Cadastra-Filmes-OTIMIZADO 0 261000
Cadastra-Filmes-OTIMIZADO 0 262000
Cadastra-Filmes-OTIMIZADO 0 263000
Cadastra-Filmes-OTIMIZADO 0 264000
Cadastra-Filmes-OTIMIZADO 0 265000
Cadastra-Filmes-OTIMIZADO 0 266000
Cadastra-Filmes-OTIMIZADO 0 267000
Cadastra-Filmes-OTIMIZADO 0 268000
Cadastra-Filmes-OTIMIZADO 0 269000
Cadastra-Filmes-OTIMIZADO 0 270000
Cadastra-Filmes-OTIMIZADO 0 271000
Cadastra-Filmes-OTIMIZADO 0 272000
Cadastra-Filmes-OTIMIZADO 0 273000
Cadastra-Filmes-OTIMIZADO 0 274000
Cadastra-Filmes-OTIMIZADO 0 275000
Cadastra-Filmes-OTIMIZADO 0 276000
Cadastra-Filmes-OTIMIZADO 0 277000
Cadastra-Filmes-OTIMIZADO 0 278000
Cadastra-Filmes-OTIMIZADO 0 279000
Cadastra-Filmes-OTIMIZADO 0 280000
Cadastra-Filmes-OTIMIZADO 0 281000
Cadastra-Filmes-OTIMIZADO 0 282000
Cadastra-Filmes-OTIMIZADO 0 283000
Cadastra-Filmes-OTIMIZADO 0 284000
Cadastra-Filmes-OTIMIZADO 0 285000
Cadastra-Filmes-OTIMIZADO 0 286000
Cadastra-Filmes-OTIMIZADO 0 287000
