Method Time Sample
Cadastra-Filmes-OTIMIZADO 0 219000
Cadastra-Filmes-OTIMIZADO 0 220000
Cadastra-Filmes-OTIMIZADO 0 221000
Cadastra-Filmes-OTIMIZADO 0 222000
Cadastra-Filmes-OTIMIZADO 0 223000
Cadastra-Filmes-OTIMIZADO 0 224000
Cadastra-Filmes-OTIMIZADO 0 225000
Cadastra-Filmes-OTIMIZADO 0 226000
Cadastra-Filmes-OTIMIZADO 0 227000
Cadastra-Filmes-OTIMIZADO 0 228000
Cadastra-Filmes-OTIMIZADO 0 229000
Cadastra-Filmes-OTIMIZADO 0 230000
Cadastra-Filmes-OTIMIZADO 0 231000
Cadastra-Filmes-OTIMIZADO 0 232000
Cadastra-Filmes-OTIMIZADO 0 233000
Cadastra-Filmes-OTIMIZADO 0 234000
Cadastra-Filmes-OTIMIZADO 0 235000
Cadastra-Filmes-OTIMIZADO 0 236000
Cadastra-Filmes-OTIMIZADO 0 237000
Cadastra-Filmes-OTIMIZADO 0 238000
Cadastra-Filmes-OTIMIZADO 0 239000
Cadastra-Filmes-OTIMIZADO 0 240000
Cadastra-Filmes-OTIMIZADO 0 241000
Cadastra-Filmes-OTIMIZADO 0 242000
Cadastra-Filmes-OTIMIZADO 0 243000
Cadastra-Filmes-OTIMIZADO 0 244000
Cadastra-Filmes-OTIMIZADO 0 245000
Cadastra-Filmes-OTIMIZADO 0 246000
Cadastra-Filmes-OTIMIZADO 0 247000
Cadastra-Filmes-OTIMIZADO 0 248000
Cadastra-Filmes-OTIMIZADO 0 249000
Cadastra-Filmes-OTIMIZADO 0 250000
Cadastra-Filmes-OTIMIZADO 0 251000
Cadastra-Filmes-OTIMIZADO 0 252000
Cadastra-Filmes-OTIMIZADO 0 253000
Cadastra-Filmes-OTIMIZADO 0 254000
Cadastra-Filmes-OTIMIZADO 0 255000
Cadastra-Filmes-OTIMIZADO 0 256000
Cadastra-Filmes-OTIMIZADO 0 257000
Cadastra-Filmes-OTIMIZADO 0 258000
Cadastra-Filmes-OTIMIZADO 0 259000
Cadastra-Filmes-OTIMIZADO 0 260000
Cadastra-Filmes-OTIMIZADO 0 261000
Cadastra-Filmes-OTIMIZADO 0 262000
Cadastra-Filmes-OTIMIZADO 0 263000
Cadastra-Filmes-OTIMIZADO 0 264000
Cadastra-Filmes-OTIMIZADO 0 265000
Cadastra-Filmes-OTIMIZADO 0 266000
Cadastra-Filmes-OTIMIZADO 0 267000
Cadastra-Filmes-OTIMIZADO 0 268000
Cadastra-Filmes-OTIMIZADO 0 269000
Cadastra-Filmes-OTIMIZADO 0 270000
Cadastra-Filmes-OTIMIZADO 0 271000
Cadastra-Filmes-OTIMIZADO 0 272000
Cadastra-Filmes-OTIMIZADO 0 273000
Cadastra-Filmes-OTIMIZADO 0 274000
Cadastra-Filmes-OTIMIZADO 0 275000
Cadastra-Filmes-OTIMIZADO 0 276000
Cadastra-Filmes-OTIMIZADO 0 277000
Cadastra-Filmes-OTIMIZADO 0 278000
Cadastra-Filmes-OTIMIZADO 0 279000
Cadastra-Filmes-OTIMIZADO 0 280000
Cadastra-Filmes-OTIMIZADO 0 281000
Cadastra-Filmes-OTIMIZADO 0 282000
Cadastra-Filmes-OTIMIZADO 0 283000
Cadastra-Filmes-OTIMIZADO 0 284000
Cadastra-Filmes-OTIMIZADO 0 285000
Cadastra-Filmes-OTIMIZADO 0 286000
Cadastra-Filmes-OTIMIZADO 0 287000
Cadastra-Filmes-OTIMIZADO 0 288000
Cadastra-Filmes-OTIMIZADO 0 289000
Cadastra-Filmes-OTIMIZADO 0 290000
Cadastra-Filmes-OTIMIZADO 0 291000
Cadastra-Filmes-OTIMIZADO 0 292000
Cadastra-Filmes-OTIMIZADO 0 293000
Cadastra-Filmes-OTIMIZADO 0 294000
Cadastra-Filmes-OTIMIZADO 0 295000
Cadastra-Filmes-OTIMIZADO 0 296000
Cadastra-Filmes-OTIMIZADO 0 297000
Cadastra-Filmes-OTIMIZADO 0 298000
Cadastra-Filmes-OTIMIZADO 0 299000
Cadastra-Filmes-OTIMIZADO 0 300000
Cadastra-Filmes-OTIMIZADO 0 301000
Cadastra-Filmes-OTIMIZADO 0 302000
Cadastra-Filmes-OTIMIZADO 0 303000
Cadastra-Filmes-OTIMIZADO 0 304000
Cadastra-Filmes-OTIMIZADO 0 305000
Cadastra-Filmes-OTIMIZADO 0 306000
Cadastra-Filmes-OTIMIZADO 0 307000
Cadastra-Filmes-OTIMIZADO 0 308000
Cadastra-Filmes-OTIMIZADO 0 309000
Cadastra-Filmes-OTIMIZADO 0 310000
Cadastra-Filmes-OTIMIZADO 0 311000
Cadastra-Filmes-OTIMIZADO 0 312000
Cadastra-Filmes-OTIMIZADO 0 313000
Cadastra-Filmes-OTIMIZADO 0 314000
Cadastra-Filmes-OTIMIZADO 0 315000
Cadastra-Filmes-OTIMIZADO 0 316000
Cadastra-Filmes-OTIMIZADO 0 317000
Cadastra-Filmes-OTIMIZADO 0 318000
Cadastra-Filmes-OTIMIZADO 0 319000
Cadastra-Filmes-OTIMIZADO 0 320000
Cadastra-Filmes-OTIMIZADO 0 321000
Cadastra-Filmes-OTIMIZADO 0 322000
Cadastra-Filmes-OTIMIZADO 0 323000
Cadastra-Filmes-OTIMIZADO 0 324000
Cadastra-Filmes-OTIMIZADO 0 325000
Cadastra-Filmes-OTIMIZADO 0 326000
Cadastra-Filmes-OTIMIZADO 0 327000
Cadastra-Filmes-OTIMIZADO 0 328000
Cadastra-Filmes-OTIMIZADO 0 329000
Cadastra-Filmes-OTIMIZADO 0 330000
Cadastra-Filmes-OTIMIZADO 0 331000
Cadastra-Filmes-OTIMIZADO 0 332000
Cadastra-Filmes-OTIMIZADO 0 333000
Cadastra-Filmes-OTIMIZADO 0 334000
Cadastra-Filmes-OTIMIZADO 0 335000
Cadastra-Filmes-OTIMIZADO 0 336000
Cadastra-Filmes-OTIMIZADO 0 337000
Cadastra-Filmes-OTIMIZADO 0 338000
Cadastra-Filmes-OTIMIZADO 0 339000
Cadastra-Filmes-OTIMIZADO 0 340000
Cadastra-Filmes-OTIMIZADO 0 341000
Cadastra-Filmes-OTIMIZADO 0 342000
Cadastra-Filmes-OTIMIZADO 0 343000
Cadastra-Filmes-OTIMIZADO 0 344000
Cadastra-Filmes-OTIMIZADO 0 345000
Cadastra-Filmes-OTIMIZADO 0 346000
Cadastra-Filmes-OTIMIZADO 0 347000
Cadastra-Filmes-OTIMIZADO 0 348000
Cadastra-Filmes-OTIMIZADO 0 349000
Cadastra-Filmes-OTIMIZADO 0 350000
Cadastra-Filmes-OTIMIZADO 0 351000
Cadastra-Filmes-OTIMIZADO 0 352000
Cadastra-Filmes-OTIMIZADO 0 353000
Cadastra-Filmes-OTIMIZADO 0 354000
Cadastra-Filmes-OTIMIZADO 0 355000
Cadastra-Filmes-OTIMIZADO 0 356000
Cadastra-Filmes-OTIMIZADO 0 357000
Cadastra-Filmes-OTIMIZADO 0 358000
Cadastra-Filmes-OTIMIZADO 0 359000
Cadastra-Filmes-OTIMIZADO 0 360000
Cadastra-Filmes-OTIMIZADO 0 361000
Cadastra-Filmes-OTIMIZADO 0 362000
Cadastra-Filmes-OTIMIZADO 0 363000
Cadastra-Filmes-OTIMIZADO 0 364000
Cadastra-Filmes-OTIMIZADO 0 365000
Cadastra-Filmes-OTIMIZADO 0 366000
Cadastra-Filmes-OTIMIZADO 0 367000
Cadastra-Filmes-OTIMIZADO 0 368000
Cadastra-Filmes-OTIMIZADO 0 369000
Cadastra-Filmes-OTIMIZADO 0 370000
Cadastra-Filmes-OTIMIZADO 0 371000
Cadastra-Filmes-OTIMIZADO 0 372000
Cadastra-Filmes-OTIMIZADO 0 373000
Cadastra-Filmes-OTIMIZADO 0 374000
Cadastra-Filmes-OTIMIZADO 0 375000
Cadastra-Filmes-OTIMIZADO 0 376000
Cadastra-Filmes-OTIMIZADO 0 377000
Cadastra-Filmes-OTIMIZADO 0 378000
Cadastra-Filmes-OTIMIZADO 0 379000
Cadastra-Filmes-OTIMIZADO 0 380000
Cadastra-Filmes-OTIMIZADO 0 381000
Cadastra-Filmes-OTIMIZADO 0 382000
Cadastra-Filmes-OTIMIZADO 0 383000
Cadastra-Filmes-OTIMIZADO 0 384000
Cadastra-Filmes-OTIMIZADO 0 385000
Cadastra-Filmes-OTIMIZADO 0 386000
Cadastra-Filmes-OTIMIZADO 0 387000
Cadastra-Filmes-OTIMIZADO 0 388000
Cadastra-Filmes-OTIMIZADO 0 389000
Cadastra-Filmes-OTIMIZADO 0 390000
Cadastra-Filmes-OTIMIZADO 0 391000
Cadastra-Filmes-OTIMIZADO 0 392000
Cadastra-Filmes-OTIMIZADO 0 393000
Cadastra-Filmes-OTIMIZADO 0 394000
Cadastra-Filmes-OTIMIZADO 0 395000
Cadastra-Filmes-OTIMIZADO 0 396000
Cadastra-Filmes-OTIMIZADO 0 397000
Cadastra-Filmes-OTIMIZADO 0 398000
Cadastra-Filmes-OTIMIZADO 0 399000
Cadastra-Filmes-OTIMIZADO 0 400000
Cadastra-Filmes-OTIMIZADO 0 401000
Cadastra-Filmes-OTIMIZADO 0 402000
Cadastra-Filmes-OTIMIZADO 0 403000
Cadastra-Filmes-OTIMIZADO 0 404000
Cadastra-Filmes-OTIMIZADO 0 405000
Cadastra-Filmes-OTIMIZADO 0 406000
Cadastra-Filmes-OTIMIZADO 0 407000
Cadastra-Filmes-OTIMIZADO 0 408000
Cadastra-Filmes-OTIMIZADO 0 409000
Cadastra-Filmes-OTIMIZADO 0 410000
Cadastra-Filmes-OTIMIZADO 0 411000
Cadastra-Filmes-OTIMIZADO 0 412000
Cadastra-Filmes-OTIMIZADO 0 413000
Cadastra-Filmes-OTIMIZADO 0 414000
Cadastra-Filmes-OTIMIZADO 0 415000
Cadastra-Filmes-OTIMIZADO 0 416000
Cadastra-Filmes-OTIMIZADO 0 417000
Cadastra-Filmes-OTIMIZADO 0 418000
Cadastra-Filmes-OTIMIZADO 0 419000
Cadastra-Filmes-OTIMIZADO 0 420000
Cadastra-Filmes-OTIMIZADO 0 421000
Cadastra-Filmes-OTIMIZADO 0 422000
Cadastra-Filmes-OTIMIZADO 0 423000
Cadastra-Filmes-OTIMIZADO 0 424000
Cadastra-Filmes-OTIMIZADO 0 425000
Cadastra-Filmes-OTIMIZADO 0 426000
Cadastra-Filmes-OTIMIZADO 0 427000
Cadastra-Filmes-OTIMIZADO 0 428000
Cadastra-Filmes-OTIMIZADO 0 429000
Cadastra-Filmes-OTIMIZADO 0 430000
Cadastra-Filmes-OTIMIZADO 0 431000
Cadastra-Filmes-OTIMIZADO 0 432000
Cadastra-Filmes-OTIMIZADO 0 433000
Cadastra-Filmes-OTIMIZADO 0 434000
Cadastra-Filmes-OTIMIZADO 0 435000
Cadastra-Filmes-OTIMIZADO 0 436000
Cadastra-Filmes-OTIMIZADO 0 437000
Cadastra-Filmes-OTIMIZADO 0 438000
Cadastra-Filmes-OTIMIZADO 0 439000
Cadastra-Filmes-OTIMIZADO 0 440000
Cadastra-Filmes-OTIMIZADO 0 441000
Cadastra-Filmes-OTIMIZADO 0 442000
Cadastra-Filmes-OTIMIZADO 0 443000
Cadastra-Filmes-OTIMIZADO 0 444000
Cadastra-Filmes-OTIMIZADO 0 445000
Cadastra-Filmes-OTIMIZADO 0 446000
Cadastra-Filmes-OTIMIZADO 0 447000
Cadastra-Filmes-OTIMIZADO 0 448000
Cadastra-Filmes-OTIMIZADO 0 449000
Cadastra-Filmes-OTIMIZADO 0 450000
Cadastra-Filmes-OTIMIZADO 0 451000
Cadastra-Filmes-OTIMIZADO 0 452000
Cadastra-Filmes-OTIMIZADO 0 453000
Cadastra-Filmes-OTIMIZADO 0 454000
Cadastra-Filmes-OTIMIZADO 0 455000
Cadastra-Filmes-OTIMIZADO 0 456000
Cadastra-Filmes-OTIMIZADO 0 457000
Cadastra-Filmes-OTIMIZADO 0 458000
Cadastra-Filmes-OTIMIZADO 0 459000
Cadastra-Filmes-OTIMIZADO 0 460000
Cadastra-Filmes-OTIMIZADO 0 461000
Cadastra-Filmes-OTIMIZADO 0 462000
Cadastra-Filmes-OTIMIZADO 0 463000
Cadastra-Filmes-OTIMIZADO 0 464000
Cadastra-Filmes-OTIMIZADO 0 465000
Cadastra-Filmes-OTIMIZADO 0 466000
Cadastra-Filmes-OTIMIZADO 0 467000
Cadastra-Filmes-OTIMIZADO 0 468000
Cadastra-Filmes-OTIMIZADO 0 469000
Cadastra-Filmes-OTIMIZADO 0 470000
Cadastra-Filmes-OTIMIZADO 0 471000
Cadastra-Filmes-OTIMIZADO 0 472000
Cadastra-Filmes-OTIMIZADO 0 473000
Cadastra-Filmes-OTIMIZADO 5 474000
Cadastra-Filmes-OTIMIZADO 0 475000
Cadastra-Filmes-OTIMIZADO 0 476000
Cadastra-Filmes-OTIMIZADO 0 477000
Cadastra-Filmes-OTIMIZADO 0 478000
Cadastra-Filmes-OTIMIZADO 0 479000
Cadastra-Filmes-OTIMIZADO 0 480000
Cadastra-Filmes-OTIMIZADO 0 481000
Cadastra-Filmes-OTIMIZADO 0 482000
Cadastra-Filmes-OTIMIZADO 0 483000
Cadastra-Filmes-OTIMIZADO 0 484000
Cadastra-Filmes-OTIMIZADO 0 485000
Cadastra-Filmes-OTIMIZADO 0 486000
Cadastra-Filmes-OTIMIZADO 0 487000
Cadastra-Filmes-OTIMIZADO 0 488000
Cadastra-Filmes-OTIMIZADO 0 489000
Cadastra-Filmes-OTIMIZADO 0 490000
Cadastra-Filmes-OTIMIZADO 0 491000
Cadastra-Filmes-OTIMIZADO 0 492000
Cadastra-Filmes-OTIMIZADO 0 493000
Cadastra-Filmes-OTIMIZADO 0 494000
Cadastra-Filmes-OTIMIZADO 0 495000
Cadastra-Filmes-OTIMIZADO 0 496000
Cadastra-Filmes-OTIMIZADO 0 497000
Cadastra-Filmes-OTIMIZADO 0 498000
Cadastra-Filmes-OTIMIZADO 0 499000
Cadastra-Filmes-OTIMIZADO 0 500000
